transaction_id,account_id,customer_id,type,amount,description,merchant,category,date,status,balance_after,failure_reason
TXNA8188E14B4,ACC29908AFC,CUST000490,debit,-3994.15,Apple transaction,Apple,entertainment,2023-12-08T04:57:51.628255,completed,27417.01,
TXNC5006CA554,ACC29908AFC,CUST000490,debit,-2786.12,Target transaction,Target,groceries,2024-01-10T03:40:39.679996,completed,28625.04,
TXN1CB409117D,ACC29908AFC,CUST000490,debit,-984.55,Uber transaction,Uber,entertainment,2023-11-03T05:03:53.488046,completed,30426.61,
TXN61327338FB,ACC29908AFC,CUST000490,credit,4578.65,Apple transaction,Apple,entertainment,2025-06-04T10:51:53.975603,completed,35989.81,
TXNE9EDCB7C39,ACC29908AFC,CUST000490,credit,3391.83,Delta Airlines transaction,Delta Airlines,travel,2023-11-30T08:03:02.371201,completed,34802.99,
TXN280F85DAF3,ACC29908AFC,CUST000490,credit,942.97,Amazon transaction,Amazon,housing,2025-09-23T10:13:40.773106,completed,32354.13,
TXN0840ADF1BE,ACC29908AFC,CUST000490,debit,-4827.25,Target transaction,Target,entertainment,2025-02-22T02:50:53.417629,completed,26583.91,
TXN1E286D6786,ACC29908AFC,CUST000490,debit,-979.91,Netflix transaction,Netflix,salary,2024-12-10T09:29:17.993116,completed,30431.25,
TXNF8C42A1EAE,ACC29908AFC,CUST000490,debit,-1053.67,Airbnb transaction,Airbnb,travel,2024-07-04T18:48:48.409427,failed,30357.49,insufficient_funds
TXN6F211E06BF,ACC29908AFC,CUST000490,debit,-435.55,Uber transaction,Uber,groceries,2023-06-15T14:21:47.290965,completed,30975.61,
TXN9D1C9C858F,ACC29908AFC,CUST000490,debit,-1994.32,Netflix transaction,Netflix,online_shopping,2023-12-03T14:20:02.423802,completed,29416.84,
TXNF9044D11B3,ACCBE09CA3B,CUST000491,debit,-1986.91,Apple transaction,Apple,housing,2024-08-04T20:46:21.590278,completed,17221.16,
TXN0DE008F92B,ACCBE09CA3B,CUST000491,debit,-2021.92,Netflix transaction,Netflix,salary,2024-02-14T18:18:13.839196,completed,17186.15,
TXNFBD118D278,ACCBE09CA3B,CUST000491,debit,-2928.53,Airbnb transaction,Airbnb,entertainment,2024-08-18T15:54:45.610871,completed,16279.54,
TXN8649F6AD04,ACCBE09CA3B,CUST000491,debit,-4337.43,Netflix transaction,Netflix,salary,2023-11-22T08:01:34.479994,failed,14870.64,insufficient_funds
TXNB3C8512F3D,ACCBE09CA3B,CUST000491,debit,-4894.86,Target transaction,Target,travel,2024-06-27T01:07:50.466903,completed,14313.21,
TXNCA45E76DD1,ACCBE09CA3B,CUST000491,credit,48.35,Netflix transaction,Netflix,housing,2025-06-13T09:44:48.064750,completed,19256.42,
TXNA1B3330820,ACCBE09CA3B,CUST000491,debit,-4829.48,Uber transaction,Uber,housing,2025-01-09T10:57:40.024518,failed,14378.59,insufficient_funds
TXNCB20EE02CD,ACCBE09CA3B,CUST000491,debit,-2856.15,Delta Airlines transaction,Delta Airlines,travel,2025-08-16T22:10:25.603223,completed,16351.92,
TXND3BCACF231,ACCBE09CA3B,CUST000491,debit,-714.14,Amazon transaction,Amazon,entertainment,2023-06-17T12:17:58.565159,completed,18493.93,
TXN547D7E8FB8,ACCBE09CA3B,CUST000491,debit,-4117.68,Amazon transaction,Amazon,entertainment,2024-10-12T11:41:52.933313,completed,15090.39,
TXN960EDC7D3E,ACCBE09CA3B,CUST000491,debit,-1677.73,Apple transaction,Apple,travel,2023-03-13T12:34:05.279126,completed,17530.34,
TXN4BC8A8F40F,ACCBE09CA3B,CUST000491,debit,-3294.13,Target transaction,Target,housing,2025-07-28T23:47:09.320880,completed,15913.94,
TXNBD0393E957,ACCBE09CA3B,CUST000491,credit,3453.57,Walmart transaction,Walmart,groceries,2025-11-12T09:13:09.410102,failed,22661.64,insufficient_funds
TXN22CD784CBA,ACCBE09CA3B,CUST000491,debit,-3248.18,Walmart transaction,Walmart,salary,2025-03-24T14:51:13.060246,completed,15959.89,
TXN8AAD2E915D,ACCBE09CA3B,CUST000491,debit,-338.7,Uber transaction,Uber,entertainment,2024-03-09T20:14:10.142581,completed,18869.37,
TXNBDC15B4B19,ACCBE09CA3B,CUST000491,credit,3920.29,Amazon transaction,Amazon,travel,2023-03-25T05:42:06.475045,completed,23128.36,
TXN5BDFC2D6B4,ACCBE09CA3B,CUST000491,credit,3636.69,Delta Airlines transaction,Delta Airlines,salary,2023-07-26T19:31:58.266868,completed,22844.76,
TXN17A75DD393,ACCBE09CA3B,CUST000491,credit,4978.22,Netflix transaction,Netflix,entertainment,2024-02-09T20:01:41.070938,completed,24186.29,
TXN397B5E4365,ACCBE09CA3B,CUST000491,debit,-4345.99,Delta Airlines transaction,Delta Airlines,salary,2025-10-24T07:01:21.240219,completed,14862.08,
TXN5C7E99B05E,ACCBE09CA3B,CUST000491,debit,-4466.59,Apple transaction,Apple,groceries,2023-04-19T20:31:41.050124,completed,14741.48,
TXND7F7A87E76,ACCBE09CA3B,CUST000491,credit,2614.4,Uber transaction,Uber,entertainment,2024-04-21T01:42:05.971884,completed,21822.47,
TXNEFA70F6F9A,ACCBE09CA3B,CUST000491,credit,3537.91,Netflix transaction,Netflix,groceries,2024-11-20T05:17:11.744611,completed,22745.98,
TXNFCE9193DDE,ACCBE09CA3B,CUST000491,debit,-2690.06,Starbucks transaction,Starbucks,housing,2023-02-18T19:42:02.147570,completed,16518.01,
TXN47ED3D1B46,ACCBE09CA3B,CUST000491,debit,-4544.61,Walmart transaction,Walmart,entertainment,2025-03-10T12:48:25.417881,completed,14663.46,
TXN3B7322FE4D,ACCBE09CA3B,CUST000491,credit,1231.05,Apple transaction,Apple,entertainment,2023-02-14T11:46:23.265554,completed,20439.12,
TXNC09DEE240C,ACCBE09CA3B,CUST000491,debit,-1696.27,Starbucks transaction,Starbucks,housing,2024-05-11T12:05:52.608747,completed,17511.8,
TXN2F512297BB,ACCBE09CA3B,CUST000491,credit,1923.43,Starbucks transaction,Starbucks,online_shopping,2025-09-17T12:25:52.838446,completed,21131.5,
TXNCA22114BAC,ACCBE09CA3B,CUST000491,debit,-4467.45,Airbnb transaction,Airbnb,travel,2025-10-14T06:33:31.585481,completed,14740.62,
TXNBBDBFBA0C9,ACCBE09CA3B,CUST000491,debit,-1819.52,Delta Airlines transaction,Delta Airlines,travel,2023-10-28T15:00:36.972614,completed,17388.55,
TXNB6BDCFCF45,ACCBE09CA3B,CUST000491,debit,-2584.35,Uber transaction,Uber,salary,2023-01-07T01:35:56.682152,completed,16623.72,
TXNC525ABF202,ACCBE09CA3B,CUST000491,debit,-2169.53,Uber transaction,Uber,online_shopping,2025-06-18T17:21:28.641195,failed,17038.54,insufficient_funds
TXNA4DAC8137E,ACCBE09CA3B,CUST000491,credit,1452.47,Airbnb transaction,Airbnb,entertainment,2025-05-13T02:15:47.163942,completed,20660.54,
TXNC108AD1AE3,ACCBE09CA3B,CUST000491,debit,-1110.87,Starbucks transaction,Starbucks,travel,2025-05-27T17:20:05.556022,completed,18097.2,
TXN4C69F61F3D,ACCFE5C7DED,CUST000491,credit,2893.12,Uber transaction,Uber,salary,2024-11-22T04:46:47.050566,completed,14037.95,
TXNC2F9A911AB,ACCFE5C7DED,CUST000491,debit,-4542.8,Airbnb transaction,Airbnb,online_shopping,2023-04-20T11:54:07.512614,completed,6602.03,
TXND3E67B151A,ACCFE5C7DED,CUST000491,debit,-934.13,Delta Airlines transaction,Delta Airlines,groceries,2023-02-04T03:15:30.310440,completed,10210.7,
TXN64BA865CA6,ACCFE5C7DED,CUST000491,credit,1704.08,Amazon transaction,Amazon,groceries,2025-03-05T01:34:28.220370,completed,12848.91,
TXN87AFA29801,ACCFE5C7DED,CUST000491,debit,-4664.56,Airbnb transaction,Airbnb,groceries,2025-03-13T04:03:42.562636,completed,6480.27,
TXNC37E9F34A1,ACCFE5C7DED,CUST000491,debit,-4486.99,Netflix transaction,Netflix,groceries,2025-04-29T02:20:03.587143,completed,6657.84,
TXN71EB61AD1A,ACCFE5C7DED,CUST000491,debit,-3900.23,Delta Airlines transaction,Delta Airlines,housing,2025-07-24T14:56:12.638682,completed,7244.6,
TXN63FF8F747D,ACCFE5C7DED,CUST000491,credit,3955.86,Amazon transaction,Amazon,entertainment,2024-04-28T04:58:05.432746,completed,15100.69,
TXN8C9A01E675,ACCFE5C7DED,CUST000491,debit,-1333.54,Walmart transaction,Walmart,travel,2023-09-22T13:06:02.884869,completed,9811.29,
TXNC541E42E36,ACCFE5C7DED,CUST000491,debit,-4118.7,Walmart transaction,Walmart,groceries,2025-06-30T10:33:59.686827,completed,7026.13,
TXNE0B509545E,ACCFE5C7DED,CUST000491,credit,138.04,Delta Airlines transaction,Delta Airlines,salary,2025-03-06T05:23:50.028451,completed,11282.87,
TXN842BCF227B,ACCFE5C7DED,CUST000491,credit,890.28,Amazon transaction,Amazon,housing,2024-04-16T07:17:19.448383,completed,12035.11,
TXNDD4326DC4D,ACCFE5C7DED,CUST000491,credit,3518.98,Target transaction,Target,housing,2023-07-11T17:40:40.490949,completed,14663.81,
TXNDDFDAA560C,ACCFE5C7DED,CUST000491,credit,4833.5,Target transaction,Target,housing,2024-02-08T01:10:43.774717,completed,15978.33,
TXN6C1A116A95,ACCFE5C7DED,CUST000491,debit,-3608.92,Delta Airlines transaction,Delta Airlines,groceries,2023-08-31T14:23:59.249745,completed,7535.91,
TXN98DCF2FF50,ACCFE5C7DED,CUST000491,debit,-645.15,Uber transaction,Uber,online_shopping,2025-04-13T11:46:16.492717,completed,10499.68,
TXN68A900A6BD,ACCFE5C7DED,CUST000491,debit,-4646.49,Walmart transaction,Walmart,salary,2025-07-19T12:24:22.024655,completed,6498.34,
TXN9F4F61A016,ACCFE5C7DED,CUST000491,credit,2134.86,Netflix transaction,Netflix,entertainment,2025-05-10T20:05:27.035272,completed,13279.69,
TXNBB8C995B67,ACCFE5C7DED,CUST000491,debit,-806.37,Airbnb transaction,Airbnb,entertainment,2025-08-03T18:12:40.650075,completed,10338.46,
TXN0D10C63F11,ACCFE5C7DED,CUST000491,debit,-1547.53,Netflix transaction,Netflix,housing,2023-12-17T21:37:29.244198,completed,9597.3,
TXN0CA51D4B1F,ACCFE5C7DED,CUST000491,credit,273.96,Walmart transaction,Walmart,salary,2023-04-22T09:29:15.738792,completed,11418.79,
TXN6DCB429D68,ACCFE5C7DED,CUST000491,credit,3124.09,Uber transaction,Uber,online_shopping,2025-12-11T08:31:57.231703,failed,14268.92,insufficient_funds
TXNB6E5A07584,ACCFE5C7DED,CUST000491,debit,-2427.03,Uber transaction,Uber,groceries,2023-05-24T17:50:45.680640,completed,8717.8,
TXNDAEAFF44D9,ACCFE5C7DED,CUST000491,credit,3202.94,Airbnb transaction,Airbnb,online_shopping,2025-12-13T20:13:47.789813,completed,14347.77,
TXN7806352426,ACCFE5C7DED,CUST000491,debit,-2032.96,Amazon transaction,Amazon,housing,2025-06-22T09:33:36.636795,completed,9111.87,
TXN7C1F56E624,ACCFE5C7DED,CUST000491,debit,-438.32,Airbnb transaction,Airbnb,entertainment,2024-02-16T07:33:58.235878,completed,10706.51,
TXNA1E868D351,ACCFE5C7DED,CUST000491,debit,-4985.86,Target transaction,Target,entertainment,2025-05-21T10:56:42.426873,completed,6158.97,
TXN8D75F0A6CC,ACCFE5C7DED,CUST000491,credit,409.58,Netflix transaction,Netflix,groceries,2025-10-21T04:08:39.345601,completed,11554.41,
TXNBFC22EAD90,ACCFE5C7DED,CUST000491,credit,851.7,Apple transaction,Apple,groceries,2023-06-23T15:02:04.533227,completed,11996.53,
TXN55406B77D3,ACCFE5C7DED,CUST000491,credit,3642.96,Netflix transaction,Netflix,entertainment,2025-12-30T02:12:32.712100,failed,14787.79,insufficient_funds
TXN06A7906B9D,ACCFE5C7DED,CUST000491,credit,937.98,Starbucks transaction,Starbucks,online_shopping,2025-09-09T21:39:59.092030,completed,12082.81,
TXN9E995D0EDC,ACCFE5C7DED,CUST000491,credit,3665.63,Apple transaction,Apple,salary,2024-12-02T22:35:59.955535,completed,14810.46,
TXN1083AC6981,ACCFE5C7DED,CUST000491,debit,-2773.78,Apple transaction,Apple,housing,2023-02-21T12:34:54.742390,completed,8371.05,
TXN257BE909E2,ACCFE5C7DED,CUST000491,debit,-492.51,Uber transaction,Uber,online_shopping,2023-05-28T12:33:27.049263,completed,10652.32,
TXN72FFCC7352,ACCFE5C7DED,CUST000491,credit,2351.69,Netflix transaction,Netflix,online_shopping,2024-09-20T09:21:23.722874,completed,13496.52,
TXN5440866425,ACCFE5C7DED,CUST000491,debit,-4540.8,Starbucks transaction,Starbucks,entertainment,2024-06-24T22:40:32.921212,completed,6604.03,
TXN9DA95B9402,ACCFE5C7DED,CUST000491,debit,-2691.41,Delta Airlines transaction,Delta Airlines,travel,2025-02-15T01:48:18.818329,completed,8453.42,
TXN8567154A60,ACCFE5C7DED,CUST000491,debit,-83.12,Amazon transaction,Amazon,groceries,2025-07-26T22:42:52.115698,completed,11061.71,
TXN032A5019B0,ACCFE5C7DED,CUST000491,credit,4857.39,Netflix transaction,Netflix,groceries,2023-04-02T13:50:12.204203,failed,16002.22,insufficient_funds
TXN7D5F915D51,ACCFE5C7DED,CUST000491,credit,3627.63,Apple transaction,Apple,salary,2023-09-07T15:00:55.279881,completed,14772.46,
TXNDBA106F1D6,ACCFE5C7DED,CUST000491,debit,-3369.27,Starbucks transaction,Starbucks,housing,2023-02-11T22:36:41.946242,completed,7775.56,
TXN3527842DAF,ACCFE5C7DED,CUST000491,debit,-4066.29,Walmart transaction,Walmart,online_shopping,2023-02-19T09:33:45.202531,completed,7078.54,
TXNFE98C53DBB,ACC1E6C0206,CUST000492,credit,899.73,Netflix transaction,Netflix,online_shopping,2024-07-14T02:37:12.754193,completed,27012.94,
TXN44EF682702,ACC1E6C0206,CUST000492,debit,-4213.26,Starbucks transaction,Starbucks,travel,2023-06-06T13:56:14.349133,completed,21899.95,
TXN53A7BFBDA1,ACC1E6C0206,CUST000492,debit,-3723.18,Delta Airlines transaction,Delta Airlines,travel,2024-03-02T03:02:10.311305,completed,22390.03,
TXN46153A7776,ACC1E6C0206,CUST000492,credit,1232.88,Target transaction,Target,groceries,2024-05-30T03:21:08.672760,completed,27346.09,
TXN8E866DAB04,ACC1E6C0206,CUST000492,debit,-1572.35,Starbucks transaction,Starbucks,travel,2023-11-15T18:31:55.297718,completed,24540.86,
TXN3BB518B221,ACC1E6C0206,CUST000492,debit,-3258.62,Delta Airlines transaction,Delta Airlines,online_shopping,2023-09-19T18:06:41.702407,completed,22854.59,
TXN083677BBF9,ACC1E6C0206,CUST000492,credit,14.41,Walmart transaction,Walmart,travel,2024-06-23T06:18:21.286256,completed,26127.62,
TXN833417E511,ACC1E6C0206,CUST000492,debit,-1969.79,Target transaction,Target,online_shopping,2025-11-08T04:03:34.644441,completed,24143.42,
TXNF54E418EED,ACC1E6C0206,CUST000492,debit,-218.97,Netflix transaction,Netflix,housing,2023-05-02T23:25:43.379493,completed,25894.24,
TXN74E8638B30,ACC1E6C0206,CUST000492,debit,-2160.03,Netflix transaction,Netflix,entertainment,2023-10-16T03:50:45.037166,completed,23953.18,
TXN3DD9341579,ACC1E6C0206,CUST000492,debit,-376.42,Starbucks transaction,Starbucks,travel,2025-10-10T01:50:49.142543,completed,25736.79,
TXN3F78509838,ACC1E6C0206,CUST000492,debit,-3966.51,Netflix transaction,Netflix,travel,2023-06-06T08:14:15.103181,completed,22146.7,
TXN176CDA1319,ACC1E6C0206,CUST000492,debit,-4124.83,Netflix transaction,Netflix,entertainment,2023-01-24T02:19:17.162404,completed,21988.38,
TXNF273E81F2E,ACC1E6C0206,CUST000492,debit,-3838.63,Delta Airlines transaction,Delta Airlines,online_shopping,2025-12-09T10:40:33.763304,completed,22274.58,
TXNB3371DE0B3,ACC1E6C0206,CUST000492,credit,450.68,Target transaction,Target,groceries,2023-02-25T11:07:34.942175,completed,26563.89,
TXN7909A9DB22,ACC1E6C0206,CUST000492,debit,-2898.84,Uber transaction,Uber,online_shopping,2023-04-27T08:46:05.259067,completed,23214.37,
TXN6E64365477,ACC1E6C0206,CUST000492,debit,-4761.57,Target transaction,Target,entertainment,2025-01-22T08:32:38.042543,completed,21351.64,
TXNDA609C5A91,ACC1E6C0206,CUST000492,debit,-1310.79,Uber transaction,Uber,online_shopping,2023-01-09T03:00:12.986084,completed,24802.42,
TXNC398BE9171,ACC1E6C0206,CUST000492,debit,-3902.75,Starbucks transaction,Starbucks,entertainment,2024-10-26T21:50:24.524611,completed,22210.46,
TXN039428D956,ACC1E6C0206,CUST000492,credit,3091.21,Target transaction,Target,travel,2023-03-18T21:40:34.791669,completed,29204.42,
TXNF71C31F890,ACC1E6C0206,CUST000492,credit,1608.07,Walmart transaction,Walmart,groceries,2024-12-04T23:12:37.851591,completed,27721.28,
TXN2E45402B20,ACC1E6C0206,CUST000492,debit,-1742.57,Starbucks transaction,Starbucks,housing,2023-01-14T15:32:06.957498,completed,24370.64,
TXN694852B62D,ACC1E6C0206,CUST000492,debit,-3741.39,Target transaction,Target,salary,2024-01-13T01:07:01.011034,completed,22371.82,
TXN0E5717491D,ACC1E6C0206,CUST000492,credit,2619.29,Netflix transaction,Netflix,housing,2025-12-02T21:35:38.423522,completed,28732.5,
TXN1D4E2DF8CC,ACC1E6C0206,CUST000492,debit,-4993.95,Target transaction,Target,entertainment,2024-05-27T16:07:07.882498,completed,21119.26,
TXN088F0C77C9,ACC1E6C0206,CUST000492,credit,1645.45,Delta Airlines transaction,Delta Airlines,salary,2025-05-17T22:42:41.984974,failed,27758.66,insufficient_funds
TXN5BEE0FDC64,ACC1E6C0206,CUST000492,debit,-2018.43,Amazon transaction,Amazon,groceries,2023-07-04T04:45:10.957155,completed,24094.78,
TXNEF7E125898,ACC1E6C0206,CUST000492,debit,-4710.13,Apple transaction,Apple,groceries,2025-07-21T19:17:25.246251,completed,21403.08,
TXND1315E39EB,ACC1E6C0206,CUST000492,debit,-4430.71,Airbnb transaction,Airbnb,online_shopping,2025-09-19T09:04:41.108195,completed,21682.5,
TXN01138E9A45,ACC1E6C0206,CUST000492,debit,-936.76,Delta Airlines transaction,Delta Airlines,salary,2023-10-04T07:45:47.017849,completed,25176.45,
TXN6C1E1B64C8,ACC1E6C0206,CUST000492,debit,-2132.29,Starbucks transaction,Starbucks,groceries,2023-12-01T16:39:43.113142,completed,23980.92,
TXNFAA1CE8C17,ACC1E6C0206,CUST000492,debit,-1982.15,Airbnb transaction,Airbnb,salary,2025-03-17T03:48:49.934864,completed,24131.06,
TXNFB9EDF066A,ACC1E6C0206,CUST000492,debit,-287.46,Walmart transaction,Walmart,entertainment,2023-11-12T06:53:50.929671,completed,25825.75,
TXN2153EBA2D2,ACC1E6C0206,CUST000492,debit,-3426.92,Walmart transaction,Walmart,online_shopping,2025-10-25T06:49:31.560781,completed,22686.29,
TXNE466FFDA90,ACC1E6C0206,CUST000492,debit,-2905.0,Delta Airlines transaction,Delta Airlines,salary,2024-01-01T06:36:23.894192,completed,23208.21,
TXN16C4B1668D,ACC1E6C0206,CUST000492,debit,-717.78,Starbucks transaction,Starbucks,travel,2023-11-26T18:10:39.289451,failed,25395.43,insufficient_funds
TXN1FE8A9CFC4,ACC1E6C0206,CUST000492,debit,-4634.47,Apple transaction,Apple,entertainment,2023-10-13T12:52:25.925878,completed,21478.74,
TXNE3E4C9B158,ACC1E6C0206,CUST000492,debit,-4766.86,Apple transaction,Apple,housing,2025-04-04T05:51:29.544799,completed,21346.35,
TXN9A88FA72D4,ACC1E6C0206,CUST000492,credit,271.79,Starbucks transaction,Starbucks,entertainment,2025-09-16T03:34:28.260758,completed,26385.0,
TXNB0B4BC7818,ACC1E6C0206,CUST000492,debit,-3760.97,Netflix transaction,Netflix,online_shopping,2025-11-30T20:12:44.265399,completed,22352.24,
TXN6B7D3CBAE2,ACC1E6C0206,CUST000492,debit,-3866.86,Walmart transaction,Walmart,housing,2025-09-04T06:31:54.192934,completed,22246.35,
TXN17804FB2E5,ACC1E6C0206,CUST000492,debit,-1147.84,Walmart transaction,Walmart,entertainment,2023-01-24T01:17:29.163495,completed,24965.37,
TXN3B16026D89,ACC1E6C0206,CUST000492,credit,2061.27,Delta Airlines transaction,Delta Airlines,travel,2024-07-17T16:22:15.748157,completed,28174.48,
TXNB94C1B539A,ACC1E6C0206,CUST000492,debit,-2440.31,Walmart transaction,Walmart,salary,2025-09-07T12:03:19.741083,completed,23672.9,
TXN6D075C04C2,ACC1E6C0206,CUST000492,debit,-1756.95,Uber transaction,Uber,salary,2024-08-30T07:00:16.344936,completed,24356.26,
TXN7BE271B5EA,ACC1E6C0206,CUST000492,debit,-647.32,Netflix transaction,Netflix,groceries,2024-08-01T10:10:58.206511,completed,25465.89,
TXN1D488E13BE,ACC1E6C0206,CUST000492,credit,786.58,Airbnb transaction,Airbnb,online_shopping,2024-08-06T22:55:06.423442,completed,26899.79,
TXN1A9E439BC6,ACCBA258AE6,CUST000492,credit,1294.06,Netflix transaction,Netflix,travel,2024-03-07T14:11:08.710199,completed,13936.08,
TXNB5DF3E1007,ACCBA258AE6,CUST000492,debit,-3878.57,Netflix transaction,Netflix,entertainment,2023-09-13T03:01:53.526034,completed,8763.45,
TXN4D6B25DBD8,ACCBA258AE6,CUST000492,credit,2543.09,Airbnb transaction,Airbnb,online_shopping,2024-05-15T14:28:57.392503,completed,15185.11,
TXN10BEFD59AF,ACCBA258AE6,CUST000492,debit,-137.33,Amazon transaction,Amazon,housing,2023-04-04T08:16:14.813312,completed,12504.69,
TXNB9A868F5D7,ACCBA258AE6,CUST000492,debit,-3780.7,Netflix transaction,Netflix,entertainment,2025-08-26T17:51:36.965537,completed,8861.32,
TXN59EB4E6312,ACCBA258AE6,CUST000492,debit,-223.85,Apple transaction,Apple,travel,2025-01-19T02:58:23.035804,completed,12418.17,
TXN13E1753FAA,ACCBA258AE6,CUST000492,debit,-964.8,Airbnb transaction,Airbnb,travel,2024-08-09T05:48:09.996476,completed,11677.22,
TXNBFA55FA4BB,ACCBA258AE6,CUST000492,debit,-4181.36,Airbnb transaction,Airbnb,groceries,2025-04-26T12:24:57.190567,completed,8460.66,
TXN4D1F0F656F,ACCBA258AE6,CUST000492,debit,-716.37,Delta Airlines transaction,Delta Airlines,groceries,2024-06-21T04:30:23.294779,completed,11925.65,
TXND596EB1E6E,ACCBA258AE6,CUST000492,debit,-4227.0,Uber transaction,Uber,groceries,2025-05-16T10:02:58.978125,completed,8415.02,
TXNEAADB21461,ACCBA258AE6,CUST000492,debit,-4991.41,Starbucks transaction,Starbucks,groceries,2025-06-15T03:55:49.423418,completed,7650.61,
TXNFFEF476E3B,ACCBA258AE6,CUST000492,credit,2114.71,Apple transaction,Apple,groceries,2025-09-22T22:00:31.306692,completed,14756.73,
TXN4FE4B97796,ACCBA258AE6,CUST000492,credit,1399.4,Starbucks transaction,Starbucks,housing,2023-05-14T15:13:31.623225,completed,14041.42,
TXNF134018940,ACCBA258AE6,CUST000492,debit,-1191.34,Netflix transaction,Netflix,housing,2024-02-22T00:35:14.401548,completed,11450.68,
TXN9903E444E1,ACCBA258AE6,CUST000492,debit,-1417.73,Amazon transaction,Amazon,travel,2024-01-17T19:37:23.101252,completed,11224.29,
TXNE05AC17D58,ACCBA258AE6,CUST000492,credit,4954.96,Apple transaction,Apple,salary,2023-11-19T04:03:02.638286,completed,17596.98,
TXN58F4969703,ACCBA258AE6,CUST000492,debit,-1339.04,Target transaction,Target,online_shopping,2024-08-07T18:30:23.598383,completed,11302.98,
TXN36BF7FB309,ACCBA258AE6,CUST000492,debit,-4126.2,Uber transaction,Uber,entertainment,2024-04-21T02:20:49.060844,failed,8515.82,insufficient_funds
TXN1FAE2E8629,ACCBA258AE6,CUST000492,debit,-778.75,Walmart transaction,Walmart,online_shopping,2024-07-23T03:27:48.395003,completed,11863.27,
TXNEF0DCA9574,ACCBA258AE6,CUST000492,credit,2750.36,Delta Airlines transaction,Delta Airlines,housing,2024-03-29T10:40:40.173622,completed,15392.38,
TXN4836F368E8,ACCBA258AE6,CUST000492,credit,220.87,Netflix transaction,Netflix,housing,2025-04-13T04:49:02.991547,completed,12862.89,
TXND873853DB4,ACCBA258AE6,CUST000492,debit,-4837.93,Starbucks transaction,Starbucks,salary,2024-11-22T18:54:37.618488,completed,7804.09,
TXN44A519EDFD,ACCBA258AE6,CUST000492,debit,-1908.19,Netflix transaction,Netflix,groceries,2025-09-21T23:58:06.889783,completed,10733.83,
TXN246DB83267,ACCBA258AE6,CUST000492,debit,-686.33,Apple transaction,Apple,housing,2025-06-24T22:20:43.807212,completed,11955.69,
TXN56F8133BBB,ACCBA258AE6,CUST000492,debit,-3376.06,Delta Airlines transaction,Delta Airlines,salary,2024-05-01T01:50:15.435322,completed,9265.96,
TXN775EE31DE0,ACCBA258AE6,CUST000492,debit,-3331.69,Target transaction,Target,travel,2023-02-27T13:37:02.574195,completed,9310.33,
TXNC94EBD9D9A,ACCBA258AE6,CUST000492,credit,3997.1,Airbnb transaction,Airbnb,salary,2025-11-14T06:02:21.065482,completed,16639.12,
TXN41386FE108,ACCB4C8F350,CUST000493,debit,-3429.12,Apple transaction,Apple,groceries,2023-06-07T22:47:57.661153,completed,40989.35,
TXN1EB34CB0A5,ACCB4C8F350,CUST000493,debit,-3830.58,Walmart transaction,Walmart,online_shopping,2025-04-11T19:15:10.364797,completed,40587.89,
TXN31C724016A,ACCB4C8F350,CUST000493,debit,-2212.58,Uber transaction,Uber,groceries,2024-03-21T01:11:37.735058,completed,42205.89,
TXN6905C1AC12,ACCB4C8F350,CUST000493,debit,-2950.89,Delta Airlines transaction,Delta Airlines,entertainment,2025-08-25T11:58:17.571912,completed,41467.58,
TXN107DEC1D3E,ACCB4C8F350,CUST000493,debit,-831.29,Target transaction,Target,travel,2025-03-01T21:12:16.807173,completed,43587.18,
TXND11C119472,ACCB4C8F350,CUST000493,debit,-2482.2,Amazon transaction,Amazon,housing,2025-11-27T16:43:10.447195,completed,41936.27,
TXN8E0437363F,ACCB4C8F350,CUST000493,credit,3134.67,Amazon transaction,Amazon,salary,2023-04-14T22:53:41.916528,completed,47553.14,
TXN13EBA3E496,ACCB4C8F350,CUST000493,debit,-3704.2,Apple transaction,Apple,housing,2023-08-26T04:29:15.907349,completed,40714.27,
TXNFDF182793F,ACCB4C8F350,CUST000493,credit,4284.63,Uber transaction,Uber,travel,2023-10-13T09:26:20.493655,completed,48703.1,
TXN995350D323,ACCB4C8F350,CUST000493,debit,-4868.75,Amazon transaction,Amazon,salary,2023-07-27T02:28:39.191051,completed,39549.72,
TXN27D3BC39BF,ACCB4C8F350,CUST000493,credit,3268.73,Delta Airlines transaction,Delta Airlines,housing,2025-03-03T14:31:07.416188,completed,47687.2,
TXNF3D6554C35,ACCB4C8F350,CUST000493,debit,-2337.98,Starbucks transaction,Starbucks,salary,2024-05-31T22:29:55.452949,failed,42080.49,insufficient_funds
TXN47385DF33E,ACCB4C8F350,CUST000493,credit,3519.11,Starbucks transaction,Starbucks,salary,2023-07-04T19:22:32.995947,completed,47937.58,
TXN3D8A7C3D45,ACCB4C8F350,CUST000493,debit,-2902.71,Starbucks transaction,Starbucks,travel,2025-04-20T12:36:36.364294,completed,41515.76,
TXN7375F5D096,ACCB4C8F350,CUST000493,debit,-2689.22,Target transaction,Target,salary,2023-12-19T16:09:13.085725,completed,41729.25,
TXNEB1A8EE45A,ACCB4C8F350,CUST000493,debit,-4815.8,Walmart transaction,Walmart,travel,2025-04-06T15:32:01.168876,completed,39602.67,
TXNEDFE046215,ACCB4C8F350,CUST000493,debit,-1353.53,Delta Airlines transaction,Delta Airlines,housing,2025-04-01T09:07:21.279717,completed,43064.94,
