account_id,customer_id,account_type,account_number_masked,balance,available_balance,status,opened_date
ACC31263DC0,CUST000503,savings,****7010,48854.5,48854.5,active,2021-12-14T16:08:58.095351
ACCC4F4BC77,CUST000504,checking,****7042,16136.2,16136.2,active,2015-12-18T13:16:28.717386
ACCB5AE88C4,CUST000504,credit,****5677,18573.92,18573.92,active,2016-09-21T02:34:52.454886
ACC9B31132B,CUST000504,checking,****2151,44377.61,44377.61,active,2023-07-30T20:50:37.029732
ACCB3537FD8,CUST000505,credit,****4896,1727.22,1727.22,active,2020-10-26T12:30:00.373806
ACC9AE449C2,CUST000506,savings,****7467,39813.98,39813.98,active,2018-01-03T10:13:33.137085
ACC52FF2C19,CUST000506,credit,****9457,44483.15,44483.15,active,2018-09-22T14:15:30.879628
ACC2448D08E,CUST000506,savings,****1484,43790.66,43790.66,active,2022-08-22T15:56:42.443290
ACC0F6AE102,CUST000507,checking,****5626,46475.14,46475.14,active,2021-08-03T14:54:27.698797
ACC9FAAE417,CUST000507,checking,****1829,26744.09,26744.09,active,2024-03-11T02:29:37.595276
ACCC4E86801,CUST000508,credit,****6629,9651.58,9651.58,active,2021-04-23T16:15:43.538679
ACC367CCBFB,CUST000508,checking,****4003,10669.34,10669.34,active,2017-11-14T20:35:05.730324
ACC5266857B,CUST000508,checking,****5149,13084.09,13084.09,active,2022-03-22T12:30:16.156659
ACC2974E06D,CUST000509,checking,****5087,10671.44,10671.44,active,2016-10-24T19:00:59.404102
ACC05CFE860,CUST000509,credit,****3266,36476.32,36476.32,active,2022-05-13T02:28:09.323982
ACCA69B2126,CUST000510,savings,****8327,37830.03,37830.03,active,2025-02-07T22:14:00.069538
ACCE011ABDD,CUST000511,credit,****5903,5121.96,5121.96,active,2019-07-31T07:54:59.531755
ACC010CE323,CUST000511,checking,****8724,16985.78,16985.78,active,2022-03-21T17:45:49.007918
ACCCD223BAC,CUST000511,savings,****4873,22798.31,22798.31,active,2022-06-10T06:55:35.109228
ACC9142DFEB,CUST000512,savings,****2878,12810.36,12810.36,active,2024-05-04T11:55:12.508240
ACCE1F461E6,CUST000512,credit,****5558,35142.02,35142.02,active,2020-04-15T23:49:39.623951
ACC884D957E,CUST000512,checking,****2707,19565.19,19565.19,active,2016-09-28T01:58:06.100864
ACC55230AB7,CUST000513,credit,****3330,18521.55,18521.55,active,2016-04-28T14:19:58.668436
ACC9087061D,CUST000513,credit,****7548,5488.79,5488.79,active,2025-12-05T07:20:38.106809
ACCD07789EA,CUST000513,credit,****1176,1791.78,1791.78,active,2020-01-14T21:12:36.439339
ACC1E533480,CUST000514,checking,****6654,23090.82,23090.82,active,2021-05-14T13:51:57.144735
ACC4A806026,CUST000515,savings,****1207,27697.65,27697.65,active,2023-02-13T14:25:55.681325
ACCBD9BAF34,CUST000516,savings,****2794,44158.74,44158.74,active,2022-09-06T04:22:54.571081
ACC83B05AF3,CUST000516,credit,****3358,18728.78,18728.78,active,2022-12-19T13:10:18.051125
ACC023AE6F0,CUST000517,credit,****6824,17070.18,17070.18,active,2020-12-20T22:12:07.625110
ACCD0D6B4FA,CUST000518,savings,****7940,15539.42,15539.42,active,2018-06-05T11:53:57.256525
ACCC05499DF,CUST000518,credit,****3974,20237.46,20237.46,active,2024-07-06T00:25:13.368343
ACC656C1F1E,CUST000519,checking,****2856,17756.93,17756.93,active,2025-02-22T19:10:50.629761
ACC4CA86856,CUST000520,checking,****3650,1972.02,1972.02,active,2020-03-04T00:33:32.342438
ACCE4BC6B07,CUST000520,credit,****4291,5722.56,5722.56,active,2018-05-31T03:13:30.338163
ACC56C0C9CD,CUST000521,credit,****2864,36066.38,36066.38,active,2023-09-22T09:17:00.215638
ACC5AEB4787,CUST000521,savings,****9778,12088.66,12088.66,active,2016-04-24T15:07:17.138884
ACC56C0FC18,CUST000521,savings,****1276,13049.63,13049.63,active,2019-03-31T11:31:02.788251
ACCE8DDA615,CUST000522,credit,****6243,9038.4,9038.4,active,2016-05-10T15:27:06.875715
ACC3A2A9F7B,CUST000522,checking,****5564,18307.34,18307.34,active,2023-02-27T15:12:52.075771
ACCCE81DF18,CUST000522,credit,****8484,26435.61,26435.61,active,2016-09-19T20:54:52.763679
ACC5FEB025D,CUST000523,savings,****1724,5823.63,5823.63,active,2022-09-04T18:27:15.520686
ACC2B6F255D,CUST000523,savings,****3024,26256.88,26256.88,active,2024-08-27T17:14:55.884576
ACCEAF977F5,CUST000524,savings,****4713,15770.48,15770.48,active,2024-03-24T19:57:17.382661
ACCEA309661,CUST000524,credit,****9573,44424.89,44424.89,active,2025-12-13T08:57:22.971972
ACCC9430E5A,CUST000525,savings,****3015,1565.87,1565.87,active,2019-09-25T13:02:39.004455
ACCD8C68C71,CUST000526,checking,****7245,21277.3,21277.3,active,2022-02-23T13:50:52.900125
ACC0335E07D,CUST000526,checking,****7273,20653.41,20653.41,active,2021-07-10T23:20:41.138909
ACCDA81B844,CUST000527,checking,****4198,40383.01,40383.01,active,2024-01-18T20:25:26.215828
ACC63C71FC0,CUST000528,savings,****3789,49850.95,49850.95,active,2021-01-18T16:37:49.801395
ACC079306C0,CUST000529,checking,****7710,5865.95,5865.95,active,2023-10-27T04:49:56.036097
ACCFC1D4733,CUST000529,savings,****6948,11339.85,11339.85,active,2024-07-03T15:59:55.514130
ACC7D7C53E5,CUST000530,checking,****2134,7857.33,7857.33,active,2019-06-03T09:47:58.805706
ACC889502C0,CUST000530,savings,****8260,19764.81,19764.81,active,2022-07-09T10:01:09.255200
ACCE670DC3C,CUST000531,checking,****2744,17139.92,17139.92,active,2017-02-05T22:42:32.953374
ACC22A92B53,CUST000531,checking,****6663,38747.46,38747.46,active,2021-05-11T07:35:47.541278
ACC20B75A2A,CUST000532,checking,****2251,14584.73,14584.73,active,2016-05-12T14:20:01.457362
ACCC2F724ED,CUST000532,credit,****2340,28379.16,28379.16,active,2016-05-01T08:25:13.147726
ACCE583646A,CUST000532,savings,****2801,26406.64,26406.64,active,2018-07-24T04:20:33.906236
ACC4D1BE0CD,CUST000533,checking,****1604,10757.58,10757.58,active,2022-11-19T06:40:44.648944
ACCBA1BB98A,CUST000533,checking,****7642,24474.46,24474.46,active,2024-01-29T14:47:57.442494
ACC72A1FD11,CUST000534,credit,****7049,10221.37,10221.37,active,2015-06-23T21:13:04.860652
ACC352E0E52,CUST000534,checking,****1574,11156.75,11156.75,active,2018-03-26T16:15:06.405404
ACCB9647359,CUST000535,checking,****4749,30915.82,30915.82,active,2025-10-08T11:13:58.249955
ACCA668C035,CUST000535,checking,****8547,23348.0,23348.0,active,2024-12-28T14:38:23.148035
ACCE8C23114,CUST000535,savings,****4093,49075.82,49075.82,active,2021-02-04T07:38:14.051390
ACC474986E3,CUST000536,checking,****9719,29022.96,29022.96,active,2015-04-14T14:45:27.542194
ACCD35DC186,CUST000537,credit,****8013,26122.33,26122.33,active,2016-11-10T22:12:24.288026
ACC8676C430,CUST000538,checking,****2508,19116.28,19116.28,active,2016-05-12T04:06:35.157067
ACC842B00F2,CUST000538,savings,****8532,9974.4,9974.4,active,2018-07-21T01:40:28.535139
ACC628A2CC4,CUST000539,checking,****3826,49451.72,49451.72,active,2020-01-03T17:10:00.362358
ACCE4A2B1DA,CUST000539,credit,****7716,15276.26,15276.26,active,2015-04-26T20:06:14.473253
ACCD2A8C356,CUST000539,savings,****3444,11974.94,11974.94,active,2024-08-25T21:09:45.276348
ACCF11D4B52,CUST000540,savings,****3728,45396.82,45396.82,active,2020-07-30T08:27:17.239207
ACC7149261C,CUST000540,checking,****3696,36304.03,36304.03,active,2016-01-29T03:54:25.643263
ACCBC197447,CUST000541,credit,****4720,22091.85,22091.85,active,2017-03-25T14:01:57.800263
ACC0CAB2133,CUST000541,savings,****8429,45227.74,45227.74,active,2025-08-12T11:10:17.063747
ACCA62EB85E,CUST000541,checking,****4277,49741.08,49741.08,active,2018-06-11T20:16:51.028852
ACC04C4A50A,CUST000542,savings,****3283,45034.0,45034.0,active,2015-06-28T23:51:14.065525
ACC94D35D7B,CUST000543,credit,****9400,37526.03,37526.03,active,2021-07-06T15:37:50.781072
ACC68E0A625,CUST000543,credit,****2193,19653.62,19653.62,active,2020-06-24T22:10:32.741602
ACCF13DD3CB,CUST000543,credit,****8694,7437.74,7437.74,active,2023-12-08T14:56:05.480961
ACCE7F4E1DF,CUST000544,savings,****3864,17133.26,17133.26,active,2018-11-25T13:30:24.819231
ACC901EFDCD,CUST000544,savings,****8944,12912.71,12912.71,active,2022-07-31T07:52:40.125227
ACCC1069396,CUST000544,checking,****2837,13410.12,13410.12,active,2017-05-11T21:16:57.148094
ACC2EE677D9,CUST000545,credit,****9457,40353.69,40353.69,active,2015-01-19T08:07:47.976959
ACCD0C48E08,CUST000545,checking,****4114,28903.88,28903.88,active,2022-03-25T20:40:23.848207
ACCB80F705D,CUST000546,checking,****7281,47732.85,47732.85,active,2017-08-19T18:09:32.973927
ACC1F9FE5DC,CUST000546,credit,****4202,28342.38,28342.38,active,2021-12-11T02:25:51.285791
ACC8289DFEE,CUST000546,checking,****9887,3551.4,3551.4,active,2024-05-16T19:15:43.802656
ACC5A4354C7,CUST000547,credit,****3050,46562.07,46562.07,active,2023-09-14T20:23:30.432389
ACC7B24A82F,CUST000548,credit,****3369,46359.06,46359.06,active,2018-03-26T00:04:45.173547
ACCAB84248B,CUST000549,savings,****6725,36295.05,36295.05,active,2017-12-19T10:55:05.479007
ACC83A35A20,CUST000549,savings,****7637,35767.69,35767.69,active,2019-11-23T19:13:42.210477
ACC3D36A07B,CUST000550,savings,****8593,31429.94,31429.94,active,2019-01-08T14:03:05.295869
ACC72803DE2,CUST000550,checking,****6251,4387.88,4387.88,active,2020-03-19T00:21:39.364246
ACC611024CF,CUST000550,savings,****8968,37165.91,37165.91,active,2018-01-12T07:47:27.108117
ACCDC2B2BBB,CUST000551,savings,****1093,44454.52,44454.52,active,2025-07-11T10:22:45.009774
ACCC1DE6032,CUST000551,savings,****3257,23606.22,23606.22,active,2024-10-18T17:04:26.146567
ACCDE3770BF,CUST000551,credit,****5900,5558.81,5558.81,active,2021-07-09T09:08:28.769375
ACCC882A910,CUST000552,checking,****1411,39780.58,39780.58,active,2018-02-15T06:46:31.378862
ACC57FCCD68,CUST000552,checking,****7265,44309.22,44309.22,active,2017-05-06T10:01:53.733178
ACCBFDDC8BF,CUST000552,credit,****5635,39037.07,39037.07,active,2018-09-14T18:56:54.502337
ACC538368B0,CUST000553,checking,****1870,46323.51,46323.51,active,2020-07-04T01:29:24.818144
ACCFB273559,CUST000554,checking,****3370,44378.86,44378.86,active,2018-02-04T19:36:54.696674
ACC8375BF0C,CUST000555,savings,****3516,9104.45,9104.45,active,2024-01-25T04:18:56.621145
ACC2CBA5B9D,CUST000556,savings,****2827,3176.99,3176.99,active,2018-03-01T20:03:39.876725
ACC9510F955,CUST000556,savings,****2071,20505.36,20505.36,active,2017-02-05T17:33:53.302725
ACC29263E64,CUST000556,credit,****4800,26879.62,26879.62,active,2016-05-08T01:26:32.346252
ACC59A9318C,CUST000557,checking,****2115,11654.27,11654.27,active,2019-05-09T03:33:05.697840
ACCFCD372C4,CUST000558,credit,****2003,9690.71,9690.71,active,2016-11-24T05:15:44.337846
ACC997653AE,CUST000558,credit,****6294,48723.74,48723.74,active,2016-09-27T01:36:50.717786
ACC47EAD126,CUST000559,credit,****7669,35039.74,35039.74,active,2019-02-02T02:50:51.158217
ACC68B4CCD1,CUST000560,credit,****4684,37499.43,37499.43,active,2025-03-01T08:11:56.381665
ACCD3D60F92,CUST000560,savings,****3109,47904.36,47904.36,active,2018-05-30T02:26:44.661247
ACC8D16F3F7,CUST000561,savings,****7084,43114.52,43114.52,active,2024-11-26T15:31:58.903368
ACCC4EAB58C,CUST000561,checking,****5247,20929.26,20929.26,active,2024-11-22T03:43:43.710676
ACCFB13742B,CUST000561,checking,****9775,27142.21,27142.21,active,2025-09-06T22:06:23.556149
ACC731E28C0,CUST000562,credit,****1382,12162.23,12162.23,active,2019-12-19T13:07:49.997025
ACCDC1EADF9,CUST000563,checking,****3356,13653.04,13653.04,active,2024-10-03T12:23:54.966899
ACCC3753352,CUST000564,checking,****9044,22938.86,22938.86,active,2018-03-02T00:18:25.937325
ACCFCC3FD33,CUST000564,checking,****3482,42801.55,42801.55,active,2015-11-29T16:25:57.755739
ACC8C69081C,CUST000564,credit,****7018,47430.16,47430.16,active,2022-09-29T10:57:57.598511
ACC91636E55,CUST000565,credit,****1570,10813.22,10813.22,active,2020-03-02T14:49:22.298203
ACC3B9B768A,CUST000565,checking,****3550,11513.45,11513.45,active,2025-01-04T10:09:57.481918
ACC397B5FC3,CUST000565,savings,****9056,34217.22,34217.22,active,2020-10-19T19:11:30.970252
ACC79AFFA8D,CUST000566,checking,****9043,42509.18,42509.18,active,2015-01-06T02:21:00.469569
ACC6627F918,CUST000566,credit,****2839,23152.19,23152.19,active,2019-04-12T22:07:33.847983
ACCDA336AB4,CUST000567,checking,****5241,28364.46,28364.46,active,2015-11-15T07:18:39.216271
ACC82638CAD,CUST000567,checking,****5807,9871.37,9871.37,active,2024-04-28T05:32:51.244478
ACCCA8E8AEC,CUST000568,checking,****7019,43760.08,43760.08,active,2019-01-22T08:19:52.900626
ACC72BE873F,CUST000568,credit,****6145,5089.87,5089.87,active,2019-08-28T04:54:21.205905
ACC784B42F9,CUST000568,credit,****6808,6502.33,6502.33,active,2015-12-20T19:37:59.957963
ACC12C2DBDB,CUST000569,savings,****2526,37743.62,37743.62,active,2015-01-04T02:55:38.846062
ACCD8AC44EB,CUST000569,savings,****3054,21217.58,21217.58,active,2017-05-30T19:37:21.381905
ACC504E2C54,CUST000569,checking,****5299,34759.02,34759.02,active,2016-12-09T18:46:51.552074
ACC5F7E6AAB,CUST000570,credit,****7931,5105.82,5105.82,active,2021-12-05T19:22:18.670080
ACC9BD8F7CE,CUST000571,checking,****9129,40844.82,40844.82,active,2021-06-06T14:04:18.668355
ACC939D6E60,CUST000571,savings,****6819,49559.15,49559.15,active,2021-12-30T02:24:48.463766
ACC817D2211,CUST000572,credit,****5294,269.13,269.13,active,2025-03-11T16:37:42.666826
ACC985E72E0,CUST000572,savings,****5305,9030.89,9030.89,active,2020-08-17T20:16:47.228180
ACC0DC71061,CUST000573,savings,****5882,7390.48,7390.48,active,2017-07-02T13:45:05.181645
ACC2FB1C301,CUST000573,savings,****1119,7858.0,7858.0,active,2015-07-24T00:11:14.890325
ACC6396779F,CUST000574,savings,****7268,40639.94,40639.94,active,2024-12-05T07:54:20.056443
ACC6306FE48,CUST000575,checking,****4573,19091.68,19091.68,active,2022-06-07T16:32:38.387008
ACCD4D90089,CUST000575,credit,****1706,48629.69,48629.69,active,2016-07-13T00:04:00.885602
ACC8A02638C,CUST000576,checking,****8987,47874.47,47874.47,active,2025-05-05T08:07:53.068963
ACC73DFFAFE,CUST000576,credit,****3394,30265.0,30265.0,active,2022-08-06T00:23:44.402732
ACCAF57797D,CUST000577,savings,****4919,29958.88,29958.88,active,2022-03-02T05:26:21.856625
ACC16AAEBC8,CUST000577,checking,****9473,8576.72,8576.72,active,2021-04-15T02:33:46.054651
ACC8DB78A4D,CUST000577,credit,****9400,11406.33,11406.33,active,2019-12-30T17:15:25.679535
ACC309D003A,CUST000578,credit,****7031,15845.92,15845.92,active,2019-07-23T05:45:48.494931
ACCE3CF4BE7,CUST000578,checking,****4701,36750.12,36750.12,active,2017-07-30T23:36:35.770477
ACC538250EE,CUST000578,checking,****8519,49612.15,49612.15,active,2020-11-02T18:37:30.418478
ACCB9D5E721,CUST000579,checking,****3319,46573.69,46573.69,active,2018-07-16T20:21:03.964462
ACCB8F0385B,CUST000579,checking,****6067,29477.45,29477.45,active,2023-01-10T12:54:33.038952
ACC02F2959D,CUST000579,credit,****9125,33934.59,33934.59,active,2024-11-30T21:08:10.900721
ACC6FEC717A,CUST000580,checking,****1863,6021.71,6021.71,active,2020-05-19T19:44:56.017781
ACC52C35A7E,CUST000580,credit,****2298,8151.73,8151.73,active,2018-01-20T15:24:18.820283
ACC5EE1B805,CUST000580,credit,****1159,47337.47,47337.47,active,2022-09-21T01:57:22.133663
ACC541A4E13,CUST000581,checking,****7131,38709.94,38709.94,active,2017-07-11T19:52:29.451586
ACC08669A99,CUST000581,savings,****9822,2616.89,2616.89,active,2022-03-29T21:18:34.699831
ACC64CC8079,CUST000582,credit,****2117,34259.7,34259.7,active,2015-04-02T18:36:47.045066
ACC47EFB5B5,CUST000583,credit,****2590,20062.78,20062.78,active,2017-11-16T04:28:43.512822
ACC7EE548C4,CUST000584,credit,****2307,27870.7,27870.7,active,2022-06-08T17:49:55.771246
ACCBF7FE58A,CUST000585,savings,****6620,1083.29,1083.29,active,2015-10-16T13:40:20.763516
ACCB04E5B90,CUST000586,savings,****5010,23678.1,23678.1,active,2021-07-24T10:10:11.756486
ACCD56B30AF,CUST000586,credit,****8993,41672.5,41672.5,active,2016-04-12T06:22:01.679960
ACCCCD06BE6,CUST000587,savings,****2376,34323.78,34323.78,active,2024-07-20T16:08:29.227595
ACCD5AD9D1E,CUST000587,savings,****8340,41902.98,41902.98,active,2016-10-04T19:29:52.512707
ACC701FF403,CUST000588,credit,****6076,15458.78,15458.78,active,2015-10-11T12:34:36.019325
ACC7CF5929B,CUST000588,credit,****4429,19147.49,19147.49,active,2021-01-15T21:31:45.671678
ACC822C4A9D,CUST000588,credit,****5986,4513.99,4513.99,active,2023-12-06T06:00:28.900951
ACCBC61898E,CUST000589,checking,****7000,36503.42,36503.42,active,2018-04-05T19:21:20.513414
ACC67416AE1,CUST000590,checking,****3907,9975.9,9975.9,active,2016-04-18T04:16:58.603112
ACCB089DD3B,CUST000590,checking,****6811,11788.51,11788.51,active,2018-02-28T02:40:01.404880
ACC5C386CF5,CUST000590,credit,****5921,23788.45,23788.45,active,2020-03-15T23:58:13.835788
ACCE99FDB36,CUST000591,checking,****4351,44134.25,44134.25,active,2024-04-05T12:39:49.195264
ACC8E3F8A9A,CUST000591,savings,****3021,13718.46,13718.46,active,2020-06-01T21:22:09.981332
ACC29AC2E33,CUST000591,credit,****8403,41500.68,41500.68,active,2015-08-25T23:29:41.131305
ACC78478C16,CUST000592,checking,****8733,45452.23,45452.23,active,2018-04-19T06:56:09.927337
ACCD780720F,CUST000592,checking,****6107,8663.96,8663.96,active,2017-11-29T22:53:41.767226
ACC5AB7ED2D,CUST000592,credit,****9066,7415.68,7415.68,active,2017-12-12T05:24:14.134777
ACCF587C803,CUST000593,checking,****2730,12989.17,12989.17,active,2019-02-17T21:44:36.364982
ACC558A0996,CUST000593,credit,****5219,15766.4,15766.4,active,2016-08-21T18:14:30.596915
ACCBE8DCBF1,CUST000593,checking,****5446,11360.64,11360.64,active,2018-04-10T04:50:25.822398
ACC6B0C97F3,CUST000594,checking,****8658,30461.41,30461.41,active,2015-08-29T21:37:08.275275
ACCDBD8DFAE,CUST000595,checking,****7794,46350.19,46350.19,active,2016-08-14T00:06:22.386405
ACCF62588D5,CUST000595,credit,****6942,3116.45,3116.45,active,2022-12-07T22:22:46.728036
ACC68DB2AEA,CUST000595,savings,****9651,35110.95,35110.95,active,2025-03-01T08:12:42.952451
ACC0BDBFE3B,CUST000596,savings,****9265,5331.25,5331.25,active,2023-11-14T05:56:32.516949
ACC33A2DB00,CUST000597,credit,****2328,47930.16,47930.16,active,2015-02-23T21:52:01.089954
ACCAFED06AB,CUST000597,savings,****4009,13360.98,13360.98,active,2015-08-24T13:25:06.638829
ACC4D58BE4B,CUST000597,credit,****3394,41797.55,41797.55,active,2018-04-29T11:46:02.089143
ACCDA294824,CUST000598,savings,****3655,22516.16,22516.16,active,2015-08-30T15:33:47.371838
ACC16A8B6EF,CUST000598,checking,****6880,41485.4,41485.4,active,2015-02-15T09:06:16.504144
ACCB7F5C4B6,CUST000598,checking,****9578,25479.94,25479.94,active,2019-11-10T07:46:23.460240
ACC3DCB732E,CUST000599,credit,****5569,21012.05,21012.05,active,2018-12-26T21:05:24.394083
ACC46675ED4,CUST000599,checking,****8499,33658.95,33658.95,active,2017-10-23T17:04:42.934349
ACC79248B27,CUST000600,credit,****5636,38518.24,38518.24,active,2025-06-17T14:02:16.152573
ACCE113A48D,CUST000601,credit,****4702,34321.69,34321.69,active,2022-10-30T17:19:31.414455
ACC010EEC73,CUST000602,credit,****1739,25418.27,25418.27,active,2015-12-24T22:04:55.732030
ACC28FB2A80,CUST000602,credit,****9277,10949.78,10949.78,active,2025-11-22T04:21:11.063551
ACCD89D04AF,CUST000602,credit,****6914,18963.61,18963.61,active,2024-12-21T21:01:59.160857
ACC04FAB394,CUST000603,savings,****1473,36634.92,36634.92,active,2015-07-30T07:13:14.795428
ACC0E479539,CUST000604,credit,****3031,15546.29,15546.29,active,2016-05-14T19:15:42.780133
ACCB4F7AEEF,CUST000604,credit,****3066,37118.13,37118.13,active,2018-01-25T02:57:51.669136
ACC73D280B3,CUST000605,savings,****4887,24599.32,24599.32,active,2020-08-03T03:18:26.908843
ACCFBC8D591,CUST000605,checking,****3952,40244.06,40244.06,active,2023-10-16T09:59:13.327222
ACC7FE6BAD6,CUST000606,savings,****4503,33880.67,33880.67,active,2020-01-11T05:53:55.780062
ACC172F2EEF,CUST000606,checking,****3668,4490.22,4490.22,active,2021-04-14T22:26:01.343321
ACC3BE1DB67,CUST000607,savings,****1100,18321.5,18321.5,active,2025-08-19T03:07:55.192946
ACC7D634BAA,CUST000608,credit,****8624,38549.25,38549.25,active,2022-11-07T03:32:22.095451
ACC3475D4E0,CUST000608,credit,****4027,43292.36,43292.36,active,2023-08-23T04:49:50.790497
ACC5C5B991B,CUST000609,savings,****9849,11157.85,11157.85,active,2024-04-16T03:17:53.820207
ACCB5DDD37F,CUST000610,checking,****6414,25047.65,25047.65,active,2019-07-07T21:42:53.641878
ACC5424E3A1,CUST000610,checking,****3051,2609.95,2609.95,active,2024-04-26T12:46:08.754262
ACC5281D194,CUST000611,checking,****2117,1026.04,1026.04,active,2018-09-11T07:28:00.150411
ACC4E030CA6,CUST000612,checking,****2086,7550.56,7550.56,active,2022-03-14T16:00:50.947560
ACCBA396966,CUST000612,savings,****3015,23274.15,23274.15,active,2016-09-24T02:30:53.108365
ACCF33FD07A,CUST000613,savings,****1314,49211.2,49211.2,active,2020-06-17T03:12:12.351748
ACC75ED7E8C,CUST000614,credit,****7075,34052.13,34052.13,active,2025-06-23T02:57:15.870641
ACC629450A2,CUST000614,credit,****4087,20548.16,20548.16,active,2017-01-08T16:38:27.660930
ACCF26ABA3F,CUST000615,credit,****2452,7088.37,7088.37,active,2015-03-30T06:59:24.997582
ACC2C777838,CUST000616,credit,****8534,32406.74,32406.74,active,2021-04-02T08:03:27.116923
ACC8082E3D6,CUST000616,checking,****5592,46035.13,46035.13,active,2017-07-16T05:32:38.735043
ACC440F821B,CUST000617,savings,****9317,43969.3,43969.3,active,2015-08-02T17:01:34.392591
ACCD4000B1B,CUST000617,credit,****6767,43102.18,43102.18,active,2016-02-10T13:28:56.802358
ACC11259ED2,CUST000618,credit,****2147,42652.74,42652.74,active,2021-10-09T21:45:01.033819
ACC3F7A48C6,CUST000618,savings,****2321,301.3,301.3,active,2025-04-08T17:42:25.133620
ACC98A3B1ED,CUST000619,savings,****5020,31275.8,31275.8,active,2021-08-25T08:05:19.660536
ACCEBE12EE0,CUST000619,credit,****8493,37390.97,37390.97,active,2022-07-27T13:02:23.576327
ACCA032B9FF,CUST000620,credit,****4652,8570.54,8570.54,active,2024-04-08T06:43:42.059168
ACC8E8DD340,CUST000621,savings,****4697,17176.44,17176.44,active,2025-10-31T17:27:56.709499
ACC324FDC8C,CUST000621,checking,****4665,3424.86,3424.86,active,2023-07-28T15:40:12.264604
ACC27B9B536,CUST000622,checking,****4857,8892.83,8892.83,active,2022-06-05T21:26:50.896073
ACCC5885CC2,CUST000622,savings,****6159,41991.36,41991.36,active,2023-12-21T05:42:59.428508
ACC1A370892,CUST000623,checking,****3587,15576.25,15576.25,active,2024-02-04T19:51:32.755155
ACCFD562D68,CUST000623,savings,****2511,47562.47,47562.47,active,2020-10-02T23:39:00.145654
ACC88141EF1,CUST000624,checking,****4925,19016.92,19016.92,active,2015-06-11T16:22:49.398062
ACCE514579E,CUST000624,savings,****3863,9225.2,9225.2,active,2023-04-18T10:09:06.427289
ACC38D0D9DF,CUST000624,checking,****3372,15869.51,15869.51,active,2021-11-18T06:15:33.200476
ACC3521C686,CUST000625,savings,****1457,3454.03,3454.03,active,2025-09-12T00:25:08.891246
ACC4F4CEADC,CUST000626,checking,****3560,21649.81,21649.81,active,2023-06-27T14:42:41.685256
ACC10C209C6,CUST000626,credit,****5460,2593.32,2593.32,active,2024-11-17T05:05:34.919847
ACCBBC0CB7D,CUST000626,savings,****7438,44371.69,44371.69,active,2016-04-22T23:48:49.080517
ACCB585A9DF,CUST000627,checking,****8066,26149.55,26149.55,active,2016-07-29T04:40:04.425102
ACCB3E88983,CUST000627,savings,****7161,20514.2,20514.2,active,2019-07-02T05:46:40.799227
ACCB9541691,CUST000627,checking,****3862,15486.88,15486.88,active,2021-05-29T01:07:28.838107
ACC49580F03,CUST000628,credit,****8108,2290.48,2290.48,active,2018-09-24T12:52:53.352561
ACCB07CE81B,CUST000628,savings,****9267,19644.81,19644.81,active,2019-10-02T07:16:53.859170
ACC7802DE67,CUST000629,credit,****4423,15225.01,15225.01,active,2016-01-23T13:19:31.933074
ACCE6CDBCF3,CUST000629,savings,****1171,42500.69,42500.69,active,2018-08-06T20:55:30.387280
ACC80D970F9,CUST000630,checking,****3370,20625.2,20625.2,active,2025-10-06T04:25:35.209862
ACC990B7E9F,CUST000630,checking,****4457,48714.13,48714.13,active,2017-01-08T23:51:30.410242
ACC9E94C10E,CUST000630,savings,****7857,7240.46,7240.46,active,2022-01-18T04:06:50.305792
ACCB7131808,CUST000631,savings,****5463,19963.35,19963.35,active,2022-08-12T19:15:18.186707
ACC51427EEC,CUST000632,checking,****4317,44101.14,44101.14,active,2017-07-09T14:38:26.961732
ACCE503CF80,CUST000632,credit,****8774,5481.81,5481.81,active,2023-07-21T14:00:20.642143
ACCE1E55F53,CUST000632,credit,****6093,25784.6,25784.6,active,2022-08-19T17:42:25.330026
ACCB6A9F9A0,CUST000633,credit,****1829,5708.78,5708.78,active,2022-04-09T00:16:43.750932
ACCFCD8E93F,CUST000633,checking,****3795,35171.4,35171.4,active,2025-09-03T04:02:14.297653
ACC0D8CF2CC,CUST000634,credit,****8584,26757.59,26757.59,active,2020-02-17T00:57:18.937186
ACCF50BC1A5,CUST000634,credit,****8837,14385.04,14385.04,active,2024-09-13T23:53:11.211591
ACCEF1889FB,CUST000635,savings,****1467,45684.72,45684.72,active,2019-07-01T04:26:33.643713
ACCE6FCD97A,CUST000635,credit,****3123,9012.6,9012.6,active,2025-07-18T12:49:55.093467
ACC1935DA93,CUST000636,checking,****3530,45550.4,45550.4,active,2018-12-21T18:08:28.406517
ACCA700FE0D,CUST000637,credit,****4112,41517.37,41517.37,active,2021-05-21T01:49:33.666126
ACC7C9B6269,CUST000638,checking,****2563,1459.38,1459.38,active,2022-02-05T12:25:37.865111
ACC4A28FD7F,CUST000639,credit,****4099,49927.05,49927.05,active,2022-07-23T08:05:27.682492
ACC84634559,CUST000639,savings,****4411,855.41,855.41,active,2024-06-28T17:35:03.746096
ACCA0AF268C,CUST000639,checking,****7449,28631.08,28631.08,active,2018-03-13T12:47:35.377409
ACC2FC64064,CUST000640,savings,****7336,29883.3,29883.3,active,2025-03-18T00:47:42.059632
ACCAB97945B,CUST000640,checking,****4321,21932.98,21932.98,active,2025-11-28T02:09:07.769945
ACC728458FD,CUST000641,credit,****3875,7226.02,7226.02,active,2019-01-08T18:51:51.008811
